Bx,By,Bz
1.122995457019021615e+01,-6.795132530514393920e+00,-2.472884206809284180e+01
1.123194979326916076e+01,-6.817896851544183789e+00,-2.473993798475632389e+01
1.123396906570477860e+01,-6.840683418297908602e+00,-2.475116454940961219e+01
1.123601190325082122e+01,-6.863491917057105596e+00,-2.476252193462257978e+01
1.123807782498836794e+01,-6.886322037238879368e+00,-2.477401031349004157e+01
1.124016634831898998e+01,-6.909173464002304144e+00,-2.478562985117993023e+01
1.124227699337247266e+01,-6.932045884739705954e+00,-2.479738071236951669e+01
1.124440928113777005e+01,-6.954938986310963855e+00,-2.480926305808964116e+01
1.124656273162184839e+01,-6.977852452258955118e+00,-2.482127704246658695e+01
1.124873686821676522e+01,-7.000785969328261693e+00,-2.483342282030701398e+01
1.125093121275435593e+01,-7.023739220028666352e+00,-2.484570053841827431e+01
1.125314528985891727e+01,-7.046711889163963072e+00,-2.485811034324547464e+01
1.125537862510105036e+01,-7.069703661050122712e+00,-2.487065237763074421e+01
1.125763074317992718e+01,-7.092714216715568121e+00,-2.488332677746997490e+01
1.125990117223426878e+01,-7.115743240455402407e+00,-2.489613367949842626e+01
1.126218943896039626e+01,-7.138790412355016102e+00,-2.490907321238326588e+01
1.126449507290834440e+01,-7.161855414852948520e+00,-2.492214550456098365e+01
1.126681760465880267e+01,-7.184937929943697732e+00,-2.493535068091146201e+01
1.126915656403031818e+01,-7.208037636365295597e+00,-2.494868885933013303e+01
1.127151148433139660e+01,-7.231154216184529915e+00,-2.496216015871344496e+01
1.127388189754503678e+01,-7.254287347285264254e+00,-2.497576468982441611e+01
1.127626733856550167e+01,-7.277436709962030292e+00,-2.498950256332984310e+01
1.127866734339982280e+01,-7.300601984109554188e+00,-2.500337388638973835e+01
1.128108144740025764e+01,-7.323782846398044555e+00,-2.501737875914479403e+01
1.128350918945617209e+01,-7.346978976887233337e+00,-2.503151728290153599e+01
1.128595010724656689e+01,-7.370190051482456539e+00,-2.504578955077107594e+01
1.128840374141592129e+01,-7.393415748555348443e+00,-2.506019565590550968e+01
1.129086963380103548e+01,-7.416655746121281645e+00,-2.507473568800283559e+01
1.129334732568955069e+01,-7.439909719004501376e+00,-2.508940972971005579e+01
1.129583636194940688e+01,-7.463177345476600166e+00,-2.510421786500712571e+01
1.129833628635179998e+01,-7.486458299684521478e+00,-2.511916016961951215e+01
1.130084664568433439e+01,-7.509752258295963045e+00,-2.513423671945392357e+01
1.130336698800370243e+01,-7.533058897665977582e+00,-2.514944758701876637e+01
1.130589686092120694e+01,-7.556377890992553858e+00,-2.516479283774259912e+01
1.130843581566794320e+01,-7.579708914977422829e+00,-2.518027253855695946e+01
1.131098340249038792e+01,-7.603051642229499585e+00,-2.519588674808347051e+01
1.131353917469862047e+01,-7.626405747930414591e+00,-2.521163552526726903e+01
1.131610268694589649e+01,-7.649770906992144681e+00,-2.522751892571329080e+01
1.131867349354193308e+01,-7.673146791205034845e+00,-2.524353699792133199e+01
1.132125115245181846e+01,-7.696533075916559774e+00,-2.525968979206581011e+01
1.132383522076628957e+01,-7.719929432414097903e+00,-2.527597734995838508e+01
1.132642525868353367e+01,-7.743335534608770665e+00,-2.529239971387943342e+01
1.132902082781619413e+01,-7.766751056184706847e+00,-2.530895692283008813e+01
1.133162148953305604e+01,-7.790175667740564691e+00,-2.532564900868340985e+01
1.133422680889020207e+01,-7.813609043483987548e+00,-2.534247600516150101e+01
1.133683635017792213e+01,-7.837050853597151701e+00,-2.535943793757436282e+01
1.133944968083401328e+01,-7.860500770934450543e+00,-2.537653483184737624e+01
1.134206636977915039e+01,-7.883958468165231714e+00,-2.539376671068979618e+01
1.134468598578781418e+01,-7.907423614910799259e+00,-2.541113358966318714e+01
1.134730810134974099e+01,-7.930895884450054112e+00,-2.542863548635362392e+01
1.134993228829539902e+01,-7.954374946072184649e+00,-2.544627240988841166e+01
1.135255812163937428e+01,-7.977860471785689356e+00,-2.546404437015926803e+01
1.135518517794461957e+01,-8.001352133455544191e+00,-2.548195137390731091e+01
1.135781303372336026e+01,-8.024849599937034839e+00,-2.549999342070887920e+01
1.136044126922728204e+01,-8.048352543789894398e+00,-2.551817051234274203e+01
1.136306946415333563e+01,-8.071860633621472658e+00,-2.553648264208499441e+01
1.136569720141554107e+01,-8.095373540803123547e+00,-2.555492980412671855e+01
1.136832406553881292e+01,-8.118890936603531117e+00,-2.557351198957580252e+01
1.137094964109050821e+01,-8.142412489320701496e+00,-2.559222918236104860e+01
1.137357351639771963e+01,-8.165937871001059278e+00,-2.561108136879237307e+01
1.137619527933529540e+01,-8.189466749776949328e+00,-2.563006852663585988e+01
1.137881452102432611e+01,-8.212998796587573480e+00,-2.564919063472462568e+01
1.138143083425657309e+01,-8.236533682310190230e+00,-2.566844766887846419e+01
1.138404381195704218e+01,-8.260071074891218501e+00,-2.568783959772634162e+01
1.138665305031263308e+01,-8.283610645108176129e+00,-2.570736639105543375e+01
1.138925814721529584e+01,-8.307152063700790734e+00,-2.572702801568283348e+01
1.139185870074356011e+01,-8.330694998501771309e+00,-2.574682443122808806e+01
1.139445431276005216e+01,-8.354239121157878145e+00,-2.576675559998091458e+01
1.139704458483479854e+01,-8.377784099466335732e+00,-2.578682147562720672e+01
1.139962912182319954e+01,-8.401329604094909698e+00,-2.580702201316547928e+01
1.140220753034044598e+01,-8.424875305712490103e+00,-2.582735716469612086e+01
1.140477941727522015e+01,-8.448420872122339276e+00,-2.584782687511414068e+01
1.140734439331068373e+01,-8.471965974979326575e+00,-2.586843109216659897e+01
1.140990206893419234e+01,-8.495510282130462443e+00,-2.588916975496232098e+01
1.141245205793824802e+01,-8.519053464330882619e+00,-2.591004280407802796e+01
1.141499397592690634e+01,-8.542595192375708635e+00,-2.593105017726674433e+01
1.141752743886227428e+01,-8.566135134235828730e+00,-2.595219180507000800e+01
1.142005206650719629e+01,-8.589672961768467729e+00,-2.597346762106350582e+01
1.142256747852341014e+01,-8.613208343065874573e+00,-2.599487755015296386e+01
1.142507329789370729e+01,-8.636740949163161929e+00,-2.601642151886749588e+01
1.142756914946123636e+01,-8.660270451173161632e+00,-2.603809945098800327e+01
1.143005465850917801e+01,-8.683796517426982220e+00,-2.605991126308032690e+01
1.143252945412408472e+01,-8.707318820174462459e+00,-2.608185687492750660e+01
1.143499316538351884e+01,-8.730837027944115647e+00,-2.610393619761268269e+01
1.143744542469869430e+01,-8.754350812240643265e+00,-2.612614914399933497e+01
1.143988586638678129e+01,-8.777859844683780111e+00,-2.614849562428005214e+01
1.144231412528446512e+01,-8.801363794153999720e+00,-2.617097554143001048e+01
1.144472984003052396e+01,-8.824862333479961407e+00,-2.619358880182480220e+01
1.144713264934464547e+01,-8.848355131813866237e+00,-2.621633530311257587e+01
1.144952219528887838e+01,-8.871841861314448963e+00,-2.623921494487854034e+01
1.145189812187392064e+01,-8.895322194291576778e+00,-2.626222762411499545e+01
1.145426007370677368e+01,-8.918795800359356818e+00,-2.628537323059704534e+01
1.145660769919165745e+01,-8.942262353106970707e+00,-2.630865165768348746e+01
1.145894064690102532e+01,-8.965721522492954065e+00,-2.633206278998029504e+01
1.146125856875513804e+01,-8.989172981511130089e+00,-2.635560651418818878e+01
1.146356111866228922e+01,-9.012616403341835891e+00,-2.637928271449409579e+01
1.146584795120142530e+01,-9.036051458513266965e+00,-2.640309126786936389e+01
1.146811872473992722e+01,-9.059477821552595955e+00,-2.642703205505214115e+01
1.147037309789843995e+01,-9.082895163403055250e+00,-2.645110494800415424e+01
1.147261073264710340e+01,-9.106303158068936199e+00,-2.647530982093904584e+01
1.147483129298053761e+01,-9.129701479775357953e+00,-2.649964654563652644e+01
1.147703444363561331e+01,-9.153089800139495580e+00,-2.652411498666408818e+01
1.147921985312535931e+01,-9.176467794799085809e+00,-2.654871501253922261e+01
1.148138719029853050e+01,-9.199835135855296997e+00,-2.657344648298124667e+01
1.148353612735171936e+01,-9.223191498494623275e+00,-2.659830926011927232e+01
1.148566633853924479e+01,-9.246536558157602670e+00,-2.662330320372878489e+01
1.148777749892679267e+01,-9.269869987721470750e+00,-2.664842816637827028e+01
1.148986928734021440e+01,-9.293191464102168453e+00,-2.667368400476812695e+01
1.149194138302109280e+01,-9.316500660727585981e+00,-2.669907056678101043e+01
1.149399346855349613e+01,-9.339797254131799065e+00,-2.672458770286567287e+01
1.149602522860968890e+01,-9.363080921135297885e+00,-2.675023526119860762e+01
1.149803634873953939e+01,-9.386351336040258175e+00,-2.677601308275554715e+01
1.150002651823380084e+01,-9.409608177203471868e+00,-2.680192101282636230e+01
1.150199542687617438e+01,-9.432851119542464247e+00,-2.682795888786444394e+01
1.150394276778442304e+01,-9.456079841100454075e+00,-2.685412654704655111e+01
1.150586823619184962e+01,-9.479294020238540952e+00,-2.688042382735893554e+01
1.150777152827300931e+01,-9.502493332844297313e+00,-2.690685055859423613e+01
1.150965234392030467e+01,-9.525677458872552350e+00,-2.693340657503993896e+01
1.151151038359413548e+01,-9.548846074888876601e+00,-2.696009170213069694e+01
1.151334535107686285e+01,-9.571998860600553272e+00,-2.698690576817968889e+01
1.151515695229084102e+01,-9.595135496062894731e+00,-2.701384859939147987e+01
1.151694489416060740e+01,-9.618255658903249739e+00,-2.704092001478596075e+01
1.151870888730237041e+01,-9.641359030826356147e+00,-2.706811983805787492e+01
1.152044864297250726e+01,-9.664445290197855698e+00,-2.709544788403363924e+01
1.152216387573433387e+01,-9.687514118539757746e+00,-2.712290397057390479e+01
1.152385430231247909e+01,-9.710565197751149569e+00,-2.715048791351260604e+01
1.152551964049219535e+01,-9.733598207348753917e+00,-2.717819952150894380e+01
1.152715961172066450e+01,-9.756612830933180547e+00,-2.720603860807479890e+01
1.152877393815501428e+01,-9.779608748817226527e+00,-2.723400497784022178e+01
1.153036234524102888e+01,-9.802585644481494498e+00,-2.726209843862337223e+01
1.153192456060416404e+01,-9.825543201811255400e+00,-2.729031879629699020e+01
1.153346031298624474e+01,-9.848481102355234995e+00,-2.731866584957018418e+01
1.153496933475821962e+01,-9.871399031750554443e+00,-2.734713940218227890e+01
1.153645135906825381e+01,-9.894296672397791426e+00,-2.737573924897768052e+01
1.153790612233149737e+01,-9.917173709874985477e+00,-2.740446518814255228e+01
1.153933336315864011e+01,-9.940029830191646099e+00,-2.743331701599932160e+01
1.154073282132970135e+01,-9.962864717066327813e+00,-2.746229452171827390e+01
1.154210424021784398e+01,-9.985678058306991289e+00,-2.749139749967509516e+01
1.154344736403804816e+01,-1.000846953853726617e+01,-2.752062573533925516e+01
1.154476194024784697e+01,-1.003123884556447720e+01,-2.754997901767292490e+01
1.154604771851302836e+01,-1.005398566765285118e+01,-2.757945713385586473e+01
1.154730444971925074e+01,-1.007670969082163737e+01,-2.760905986392823408e+01
1.154853188830631794e+01,-1.009941060517812161e+01,-2.763878699330975408e+01
1.154972978961791341e+01,-1.012208809769735218e+01,-2.766863829850276346e+01
1.155089791221275952e+01,-1.014474185854276556e+01,-2.769861355965321081e+01
1.155203601686811510e+01,-1.016737157835926730e+01,-2.772871255520593081e+01
1.155314386562880458e+01,-1.018997694559214651e+01,-2.775893505647845316e+01
1.155422122405189356e+01,-1.021255765276995575e+01,-2.778928084033941204e+01
1.155526785865790096e+01,-1.023511338934219950e+01,-2.781974967473100335e+01
1.155628353915204265e+01,-1.025764384794795347e+01,-2.785034133138664458e+01
1.155726803746546771e+01,-1.028014872173061356e+01,-2.788105558041880983e+01
1.155822112684226610e+01,-1.030262770168000408e+01,-2.791189218482647405e+01
1.155914258399384309e+01,-1.032508048286181612e+01,-2.794285091332961457e+01
1.156003218665224885e+01,-1.034750675731572045e+01,-2.797393152571256891e+01
1.156088971570116541e+01,-1.036990622027059672e+01,-2.800513378569826273e+01
1.156171495425494200e+01,-1.039227856748154188e+01,-2.803645745546859303e+01
1.156250768678367713e+01,-1.041462349259548503e+01,-2.806790229010529814e+01
1.156326770117726888e+01,-1.043694069332460472e+01,-2.809946805057827746e+01
1.156399478640083878e+01,-1.045922986440865543e+01,-2.813115448891383252e+01
1.156468873453537860e+01,-1.048149070377304071e+01,-2.816296136122122462e+01
1.156534933989475000e+01,-1.050372290988956792e+01,-2.819488842214706281e+01
1.156597639818901690e+01,-1.052592617916764262e+01,-2.822693541925228544e+01
1.156656970849774346e+01,-1.054810021206867532e+01,-2.825910210615099771e+01
1.156712907102793331e+01,-1.057024470613546896e+01,-2.829138822750621785e+01
1.156765428906421178e+01,-1.059235936209088003e+01,-2.832379353220706264e+01
1.156814516812385030e+01,-1.061444388122343874e+01,-2.835631776775797519e+01
1.156860151515802215e+01,-1.063649796280440540e+01,-2.838896067459148753e+01
1.156902314043497881e+01,-1.065852131014078275e+01,-2.842172199935582810e+01
1.156940985540001066e+01,-1.068051362367480017e+01,-2.845460147974082687e+01
1.156976147453536186e+01,-1.070247460702035802e+01,-2.848759885780276591e+01
1.157007781455317108e+01,-1.072440396437445287e+01,-2.852071387428936688e+01
1.157035869363515701e+01,-1.074630139796225770e+01,-2.855394626289119842e+01
1.157060393322487357e+01,-1.076816661402564357e+01,-2.858729576367430525e+01
1.157081335599045602e+01,-1.078999931599585516e+01,-2.862076210773965101e+01
1.157098678759385280e+01,-1.081179921046537373e+01,-2.865434503069336358e+01
1.157112405592203430e+01,-1.083356600462617081e+01,-2.868804426690843457e+01
1.157122499036456631e+01,-1.085529940374327396e+01,-2.872185954371493821e+01
1.157128942351562984e+01,-1.087699911707613509e+01,-2.875579059497455958e+01
1.157131718923912800e+01,-1.089866485112816896e+01,-2.878983714557844209e+01
1.157130812434735390e+01,-1.092029631555010383e+01,-2.882399892505714689e+01
1.157126206787047984e+01,-1.094189322060729808e+01,-2.885827566178253889e+01
1.157117886037212706e+01,-1.096345527468283088e+01,-2.889266707709748516e+01
1.157105834556125323e+01,-1.098498219012983768e+01,-2.892717289903137967e+01
1.157090036845914049e+01,-1.100647367659933629e+01,-2.896179284663577747e+01
1.157070477698820099e+01,-1.102792944687450571e+01,-2.899652664373592259e+01
1.157047142127933448e+01,-1.104934921436683304e+01,-2.903137401307093413e+01
1.157020015302559557e+01,-1.107073269064976806e+01,-2.906633467036456508e+01
1.156989082700382809e+01,-1.109207959123888187e+01,-2.910140833817738226e+01
1.156954329934397130e+01,-1.111338962900240190e+01,-2.913659473008668499e+01
1.156915742902758559e+01,-1.113466251992188560e+01,-2.917189356457260985e+01
1.156873307723340716e+01,-1.115589798061953708e+01,-2.920730455910045009e+01
1.156827010672874678e+01,-1.117709572592373313e+01,-2.924282742413380021e+01
1.156776838330155854e+01,-1.119825547457470449e+01,-2.927846187712084713e+01
1.156722777413115644e+01,-1.121937694271964858e+01,-2.931420762652030021e+01
1.156664814919737871e+01,-1.124045984959881395e+01,-2.935006438582174582e+01
1.156602938066382791e+01,-1.126150391510417670e+01,-2.938603186756968100e+01
1.156537134230708652e+01,-1.128250885737732823e+01,-2.942210977731937760e+01
1.156467391085944563e+01,-1.130347439843840895e+01,-2.945829782775480510e+01
1.156393696448079389e+01,-1.132440025776903880e+01,-2.949459572256447615e+01
1.156316038407860169e+01,-1.134528615792057771e+01,-2.953100317059176660e+01
1.156234405272902066e+01,-1.136613182210541240e+01,-2.956751987980223007e+01
1.156148785514340993e+01,-1.138693697182920772e+01,-2.960414555118522628e+01
1.156059167892237660e+01,-1.140770133244024009e+01,-2.964087989299951786e+01
1.155965541312834333e+01,-1.142842462680275872e+01,-2.967772260450236743e+01
1.155867894951676256e+01,-1.144910658082557298e+01,-2.971467339022769494e+01
1.155766218199482154e+01,-1.146974692108680394e+01,-2.975173195389760750e+01
1.155660500612536090e+01,-1.149034537250060239e+01,-2.978889799226958601e+01
1.155550732029243477e+01,-1.151090166378503987e+01,-2.982617120950756728e+01
1.155436902437421942e+01,-1.153141552122851365e+01,-2.986355130076747244e+01
1.155319002088589464e+01,-1.155188667413595560e+01,-2.990103796659978030e+01
1.155197021447580141e+01,-1.157231485248821201e+01,-2.993863090680644845e+01
